index,character_id,movie_id,character_name,occourences,word_count
760,203028,100364,mrs.  teasdale,8,204
761,203029,100364,fade out,5,0
762,203033,100365,lloyd (cont'd),37,587
763,203036,100365,harry (cont'd),20,396
764,203037,100365,athletic beauty,13,236
765,203041,100366,reverend mother,34,703
766,203044,100366,duke leto,30,544
767,203048,100367,intercut: school,15,513
768,203049,100367,ext: street: day,9,940
769,203050,100367,ext: forest: night,9,846
770,203051,100367,intercut: kitchen,9,88
771,203052,100367,intercut: elliott's room,8,194
772,203053,100367,intercut: livingroom,7,93
773,203054,100367,ext: spacecraft: night,4,196
774,203055,100367,ext: forest: day,4,476
775,203056,100367,ext: backyard: night,4,358
776,203062,100368,woman's voice,35,693
777,203064,100368,jerry (cont'd),22,470
778,203070,100369,nikolai (cont'd),54,1253
779,203072,100369,semyon (cont'd),45,933
780,203073,100369,kirill (cont'd),32,806
781,203077,100370,olive (cont'd),50,1273
782,203079,100370,meerkat todd,29,316
783,203082,100370,mrs. griffin,24,391
784,203083,100370,olive (v.o.),22,651
785,203088,100371,ed (cont'd),46,881
786,203091,100371,scharlach,21,250
787,203101,100372,paul marco,23,272
788,203123,100375,mean dude #5,36,238
789,203125,100375,viejo clerk,12,42
790,203128,100375,rat #1,7,59
791,203132,100376,jim (vo),35,910
792,203135,100376,jim (vo cont'd),26,635
793,203137,100376,tracy (vo),21,698
794,203142,100377,night porter,42,1511
795,203143,100377,mothershead,40,774
796,203150,100378,walsingham,64,1019
797,203168,100380,the patient,93,1288
798,203173,100380,müller,19,414
799,203176,100381,"""erin""",67,757
800,203180,100381,"""queen elizabeth""",24,341
801,203181,100381,mitch (cont.),18,458
802,203182,100381,slim's voice,18,219
803,203185,100382,mac (o.s.),29,604
804,203187,100382,carlsby,12,204
805,203189,100382,gin (o.s.),8,186
806,203190,100382,cruz (o.s.),6,43
807,203200,100385,matthew,14,145
808,203201,100385,jane,12,159
809,203202,100385,paulsen,11,185
810,203203,100386,plissken,115,763
811,203204,100386,malloy,51,698
812,203205,100386,cuervo jones,43,519
813,203206,100386,taslima,32,342
814,203207,100386,hershe,23,199
815,203208,100386,utopia,23,203
816,203209,100386,pipeline,23,283
817,203210,100386,spinal,21,127
818,203211,100386,pendejo bob,18,285
819,203212,100387,snake,108,1101
820,203213,100387,hauk,78,1202
821,203214,100387,brain,66,993
822,203215,100387,cabbie,38,605
823,203216,100387,maggie,26,220
824,203217,100387,rehme,23,340
825,203218,100387,president,22,269
826,203219,100387,duke,17,316
827,203220,100387,weirdo,15,110
828,203221,100388,joel,310,3072
829,203222,100388,clementine,239,3698
830,203223,100388,mary,86,1184
831,203224,100388,stan,68,647
832,203225,100388,mierzwiak,59,885
833,203226,100388,clementine (cont'd),44,789
834,203227,100388,voice-over,41,1078
835,203228,100388,patrick,41,528
836,203229,100388,naomi,23,189
837,203230,100389,sissy,93,1892
838,203231,100389,jelly,40,1896
839,203232,100389,the countess,40,1971
840,203233,100389,chink,30,1845
841,203234,100389,julian,19,345
842,203235,100389,delores,17,1108
843,203236,100389,miss adrian,15,654
844,203237,100389,madame zoe,12,563
845,203238,100389,man,9,79
846,203239,100390,miller,231,3416
847,203240,100390,weir,135,2243
848,203241,100390,starck,104,1353
849,203242,100390,peters,82,1091
850,203243,100390,smith,59,659
851,203244,100390,cooper,51,517
852,203245,100390,dj,42,545
853,203246,100390,justin,33,388
854,203247,100390,miller (o.s.),21,226
855,203248,100391,scott,1,16
856,203249,100391,writers,1,1
857,203250,100391,10/13/79,1,0
858,203251,100391,genres,1,1
859,203252,100392,ash,47,568
860,203253,100392,annie,47,513
861,203254,100392,jake,37,331
862,203255,100392,ed,15,259
863,203256,100392,henrietta,13,72
864,203257,100392,narrator (v.o.),11,369
865,203258,100392,bobby joe,10,161
866,203259,100392,professor knowby,7,105
867,203260,100392,raymond,6,230
868,203261,100393,caleb,272,2387
869,203262,100393,nathan,151,2444
870,203263,100393,ava,126,1212
871,203264,100393,nathan (cont'd),99,2071
872,203265,100393,caleb (cont'd),42,729
873,203266,100393,ava (cont'd),30,499
874,203267,100393,cut,14,0
875,203268,100393,jay,13,129
876,203269,100393,automated voice,9,361
877,203270,100394,arthur,154,3589
878,203271,100394,merlin,113,3390
879,203272,100394,lancelot,54,1569
880,203273,100394,morgana,45,1162
881,203274,100394,guenevere,40,817
882,203275,100394,perceval,39,1132
883,203276,100394,uther,33,704
884,203277,100394,sir ector,17,567
885,203278,100394,igrayne,14,378
886,203279,100396,genres,1,1
887,203280,100396,writers,1,1
888,203281,100397,joel,336,4258
889,203282,100397,dean,94,1375
890,203283,100397,suzie,69,633
891,203284,100397,brad,45,622
892,203285,100397,brian,44,880
893,203286,100397,cindy,43,500
894,203287,100397,nathan,41,798
895,203288,100397,step,41,505
896,203289,100397,mary,23,407
897,203290,100399,frank,487,6990
898,203291,100399,jack,415,3380
899,203292,100399,susie,203,2311
900,203293,100399,nina,33,521
901,203294,100399,woman,24,259
902,203295,100399,mrs.  baker,23,343
903,203296,100399,mrs. baker,21,270
904,203297,100399,donna,15,136
905,203298,100399,dr. beasley,11,132
906,203299,100400,archer,184,3429
907,203300,100400,castor,158,3518
908,203301,100400,eve,91,1315
909,203302,100400,pollux,30,625
910,203303,100400,sasha,25,613
911,203304,100400,wanda,20,265
912,203305,100400,tito,20,497
913,203306,100400,walton,19,634
914,203307,100400,jamie,19,336
915,203308,100401,valerie,215,3513
916,203309,100401,joe,84,1565
917,203310,100401,joe wilson,58,1072
918,203311,100401,sawsan,25,459
919,203312,100401,mike,22,334
920,203313,100401,bill,22,431
921,203314,100401,libby,21,500
922,203315,100401,sa'ad,18,245
923,203316,100401,paul,16,276
924,203317,100402,jack,376,6107
925,203318,100402,kate,158,2401
926,203319,100402,jack (contd),102,2510
927,203320,100402,cash,47,833
928,203321,100402,kate (contd),43,1083
929,203322,100402,annie,32,449
930,203323,100402,arnie,29,605
931,203324,100402,alan,25,343
932,203325,100402,lassiter,20,271
933,203326,100403,reed,157,2605
934,203327,100403,sue,127,2403
935,203328,100403,ben,110,1858
936,203329,100403,victor,101,2204
937,203330,100403,johnny,88,1845
938,203331,100403,doom,20,728
939,203332,100403,victor (cont'd),19,523
940,203333,100403,ben (cont'd),18,638
941,203334,100403,leonard,18,348
942,203335,100404,fox,258,5028
943,203336,100404,mrs. fox,57,544
944,203337,100404,ash,54,973
945,203338,100404,kylie,51,453
946,203339,100404,badger,30,327
947,203340,100404,bean,26,641
948,203341,100404,kristofferson,20,362
949,203342,100404,rat,17,577
950,203343,100404,(hesitates),12,119
951,203344,100405,marge,214,2166
952,203345,100405,jerry,176,1920
953,203346,100405,carl,98,1669
954,203347,100405,voice,59,593
955,203348,100405,wade,50,522
956,203349,100405,mike,31,366
957,203350,100405,lou,28,222
958,203351,100405,norm,28,191
959,203352,100405,man,20,401
960,203353,100406,stacy,187,2038
961,203354,100406,brad,92,1195
962,203355,100406,damone,90,1246
963,203356,100406,linda,79,976
964,203357,100406,the rat,79,1175
965,203358,100406,spicoli,67,1142
966,203359,100406,mr. hand,33,578
967,203360,100406,spicoli (cont'd),19,357
968,203361,100406,mr. hand (cont'd),19,580
969,203362,100407,ned,309,6367
970,203363,100407,lola,106,2165
971,203364,100407,lana,100,1779
972,203365,100407,laura,81,1555
973,203366,100407,frank,38,713
974,203367,100407,arch,23,525
975,203368,100407,mrs. shady,21,569
976,203369,100407,ned (v.o.),14,455
977,203370,100407,judge skanky,14,224
978,203371,100408,hazel,374,4323
979,203372,100408,gus,273,3951
980,203373,100408,frannie,80,1000
981,203374,100408,hazel (v.o.),62,1573
982,203375,100408,isaac,55,799
983,203376,100408,van houten,53,786
984,203377,100408,(beat),43,654
985,203378,100408,michael,36,368
986,203379,100408,lidewij,19,253
987,203380,100409,duke,234,4574
988,203381,100409,gonzo,199,3958
989,203382,100409,duke (v/o),115,3923
990,203383,100409,da,20,218
991,203384,100409,clerk,14,236
992,203385,100409,maid,14,141
993,203386,100409,lacerda,9,182
994,203387,100409,highway patrolman,9,154
995,203388,100409,waitress,8,96
996,203389,100410,heroine,161,2578
997,203390,100410,bozo,108,1914
998,203391,100410,boss man,53,586
999,203392,100410,bartender,50,520
1000,203393,100410,coach,43,835
1001,203394,100410,adulterer,41,611
1002,203395,100410,tuffy,37,411
1003,203396,100410,roadie,36,438
1004,203397,100410,trampy,26,390
1005,203398,100411,ferris,257,5639
1006,203399,100411,cameron,127,1409
1007,203400,100411,sloane,101,1040
1008,203401,100411,jeanie,64,1001
1009,203402,100411,rooney,40,592
1010,203403,100411,joyce,32,470
1011,203404,100411,ferris' voice,25,369
1012,203405,100411,boy,23,184
1013,203406,100411,secretary,20,242
1014,203407,100412,ray,378,4976
1015,203408,100412,annie,144,1537
1016,203409,100412,mann,141,1705
1017,203410,100412,shoeless joe,44,568
1018,203413,100412,doc graham,28,772
1019,203414,100412,ray (v.o.),15,384
1020,203419,100413,loc rhod,51,1203
1021,203424,100413,mactilburgh,16,341
1022,203427,100414,jack (v.o.),188,3872
1023,203438,100415,mickey o'keefe,27,558
1024,203440,100415,lou gold,11,121
1025,203441,100415,(on phone),8,108
1026,203446,100416,ms. lewton,27,619
1027,203450,100416,mr. bludworth,14,558
1028,203460,100417,mr. burroughs,14,280
1029,203465,100418,bloat,43,249
1030,203474,100419,bobby (cont'd),40,472
1031,203478,100419,rayette (cont'd),21,195
1032,203486,100420,flash's voice,20,264
1033,203487,100420,klytus,15,179
1034,203488,100421,(v.o.),4,35
1035,203489,100421,(o.s.),2,16
1036,203490,100421,fred dorfman,1,4
1037,203491,100421,"h. rosenblatt, m.d.",1,3
1038,203493,100421,alan greisman,1,2
1039,203494,100421,v/p,1,2
1040,203501,100422,whip (cont'd),41,1053
1041,203502,100422,ellen block,28,905
1042,203503,100422,harling mays,26,678
1043,203512,100423,mrs. slate,17,452
1044,203515,100424,forrest (v.o.),208,4747
1045,203517,100424,lt. dan,89,1806
1046,203518,100424,mrs. gump,36,641
1047,203522,100424,abbie hoffman,9,144
1048,203535,100427,du pont,112,1844
1049,203537,100427,stan beck,42,498
1050,203538,100427,dave (cont'd),31,852
1051,203539,100427,mark (cont'd),21,565
1052,203540,100427,(beat),18,290
1053,203542,100427,(then),9,184
1054,203547,100428,lobruto,41,693
1055,203549,100428,judge robinson,28,532
1056,203550,100428,willy (v.o.),21,577
1057,203556,100429,symington,31,508
1058,203560,100429,clurman,17,307
1059,203581,100433,s.w.a.t. commander,20,404
1060,203582,100433,meagan's dad,16,326
1061,203586,100434,mulderig,21,451
1062,203589,100434,la valle,17,360
1063,203597,100435,frank (cont'd),30,463
1064,203599,100435,frank (o.s.),19,191
1065,203600,100435,john (o.s.),12,105
1066,203608,100436,mrs. voorhees,19,201
1067,203613,100437,miss van deusen,67,1033
1068,203625,100438,charlie (cont'd),41,754
1069,203626,100438,peter (cont'd),20,275
1070,203631,100439,evil ed,63,1166
1071,203636,100439,amy --,6,167
1072,203643,100440,sex machine,16,834
1073,203644,100440,kelly houge,12,203
1074,203652,100441,medium shot,34,1205
1075,203669,100443,kristoff (cont'd),34,610
1076,203670,100443,anna (cont'd),32,513
1077,203671,100443,olaf (cont'd),28,511
1078,203675,100444,t.j.,98,952
1079,203676,100444,ray (cont'd),57,1006
1080,203678,100444,lila (cont'd),29,425
1081,203679,100444,trooper napoli,23,226
1082,203681,100444,t.j. (cont'd),15,413
1083,203685,100445,oscar (cont'd),36,641
1084,203689,100445,sophina (cont'd),18,293
1085,203699,100446,intercut with:,17,0
1086,203705,100448,george (cont'd),29,666
1087,203708,100448,(more),24,0
1088,203710,100450,the chief,85,2116
1089,203712,100450,dehaven,56,1544
1090,203713,100450,c.o.,54,1301
1091,203715,100450,slutnik,29,451
1092,203716,100450,instructor pyro,29,620
1093,203717,100450,wickwire,27,409
1094,203721,100451,mccullen,62,1157
1095,203725,100451,the doctor,29,575
1096,203726,100451,heavy duty,28,528
1097,203744,100453,plympton,8,136
1098,203747,100454,humanz brother,33,623
1099,203748,100454,ken castle,26,1199
1100,203749,100454,simon (o.s.),25,740
1101,203750,100454,humanz dude,15,278
1102,203752,100454,woman (o.s.),11,351
1103,203761,100455,mirabehn,23,673
1104,203762,100455,bourke-white,23,518
1105,203771,100456,richard stein,30,367
1106,203774,100457,bill the butcher,118,3011
1107,203776,100457,boss tweed,79,2683
1108,203778,100457,killoran,32,549
1109,203780,100457,monk eastman,26,752
1110,203784,100458,(beat),59,1096
1111,203794,100459,detective hugo,37,754
1112,203796,100459,director josef,17,483
1113,203798,100459,geneticist,15,392
1114,203805,100460,kinnear,30,448
1115,203815,100461,(beat),18,437
1116,203818,100462,james (cont'd),97,2720
1117,203820,100462,james brown,40,944
1118,203821,100462,ben bart,21,425
1119,203823,100462,bobby byrd,20,290
1120,203825,100462,bobby (cont'd),14,277
1121,203833,100463,chris (cont'd),26,515
1122,203834,100463,dean (cont'd),16,309
1123,203841,100465,doc (cont'd),25,439
1124,203847,100466,oda mae,188,2996
1125,203853,100466,furgeson,19,200
1126,203863,100467,keep holding.,6,54
1127,203871,100468,petrowsky,17,297
1128,203872,100468,blaze (cont'd),17,277
1129,203877,100469,back to scene,12,199
1130,203878,100469,on the buoy,8,201
1131,203879,100469,murphy (o.s.),7,126
1132,203881,100469,with epps,6,130
1133,203896,100471,another angle,14,203
1134,203897,100471,wider angle,9,118
1135,203898,100471,werechicken,8,34
1136,203899,100471,closer angle,7,77
1137,203915,100474,bjurman,41,935
1138,203928,100476,aaronow,189,1006
1139,203934,100476,i...,9,26
1140,203935,100476,roma (cont'd),9,704
1141,203946,100478,don corleone,103,2485
1142,203964,100480,(then),60,1010
1143,203966,100480,another angle,37,838
1144,203968,100480,0,22,237
1145,203977,100481,elsa lanchester,21,387
1146,203980,100481,princess margaret,8,154
1147,203984,100482,major hicks,53,692
1148,203989,100482,sergeant o'neal,16,300
1149,203990,100483,patrick,344,4377
1150,203991,100483,angie,152,1395
1151,203992,100483,bressant,97,1265
1152,203993,100483,(beat),72,1651
1153,203994,100483,helene,68,720
1154,203995,100483,lionel,63,582
1155,203996,100483,poole,46,406
1156,203997,100483,doyle,35,550
1157,203998,100483,bubba,30,519
1158,203999,100484,memphis,308,4408
1159,204000,100484,kip,124,2044
1160,204001,100484,sway,79,1224
1161,204002,100484,donny astricky,61,1290
1162,204003,100484,mirror man,44,1084
1163,204004,100484,otto,44,843
1164,204005,100484,detective castlebeck,43,809
1165,204006,100484,toby,41,882
1166,204007,100484,atley jackson,40,886
1167,204008,100485,justine,256,2816
1168,204009,100485,holden,90,1217
1169,204028,100488,sheriff ryan,58,1495
1170,204033,100488,officer turlington,21,346
1171,204041,100489,dr gleeson,29,456
1172,204043,100489,fr potts,14,165
1173,204045,100490,mrs. robinson,259,1799
1174,204047,100490,mr. robinson,50,777
1175,204048,100490,mr. braddock,37,849
1176,204049,100490,mrs. braddock,31,274
1177,204050,100490,ben's voice,21,253
1178,204051,100490,room clerk,17,166
1179,204052,100490,mrs. robinson's voice,16,405
1180,204056,100491,father janovich,66,907
1181,204061,100491,(subtitled),15,311
1182,204063,100492,grusinskaya,144,3620
1183,204065,100492,kringelein,142,3748
1184,204066,100492,flaemmchen,133,1658
1185,204069,100492,gerstenkorn,37,513
1186,204070,100492,zinnowitz,30,463
1187,204076,100493,phil (cont'd),42,324
1188,204079,100493,barbara (cont'd),13,227
1189,204091,100495,ryan (cont'd),106,2628
1190,204092,100495,(on radio),57,768
1191,204093,100495,matt (cont'd),33,909
1192,204094,100495,mission control,20,459
1193,204097,100495,outer space.,10,273
1194,204100,100496,nick (v.o.),137,2939
1195,204104,100496,gatsby (cont'd),31,522
1196,204105,100496,tom (cont'd),19,347
1197,204106,100496,daisy (cont'd),16,343
1198,204123,100498,mrs. deagle,14,155
1199,204126,100499,0,67,390
1200,204131,100499,grandpa fred,26,629
1201,204132,100499,mr. futterman,21,394
1202,204133,100499,billy (cont.),18,342
1203,204139,100500,kaggs,24,395
1204,204146,100501,grocer,26,411
1205,204150,100501,mccullers,17,196
1206,204151,100501,dr. oatman,16,253
1207,204157,100502,mrs. lancaster,19,152
1208,204174,100504,yondu,69,903
1209,204177,100504,ego (cont'd),35,1002
1210,204193,100506,rick (cont'd),39,628
1211,204195,100506,fred (cont'd),30,474
1212,204200,100507,officer hawkins,33,548
1213,204201,100507,dr. sartain,31,744
1214,204214,100508,harry simms (v.o.),18,571
1215,204219,100509,(continuing),39,993
1216,204220,100509,roheim,31,422
1217,204221,100509,(beat),26,1024
1218,204222,100509,hancock (cont'd),15,294
1219,204228,100510,vick (cont'd),31,639
1220,204231,100510,jimmy lang,17,316
1221,204232,100510,stu (cont'd),15,173
1222,204240,100511,marissa (cont'd),23,458
1223,204241,100511,erik (cont'd),22,475
1224,204256,100513,(pause),46,253
1225,204266,100514,von konigswald,15,896
1226,204268,100514,wanda june,11,445
1227,204270,100515,mumble (cont'd),38,578
1228,204271,100515,the adelies,37,730
1229,204275,100515,an adelie,18,283
1230,204298,100518,j.d.,17,308
1231,204299,100518,officer palumbo,16,270
1232,204301,100518,hippie asshole,14,354
1233,204310,100525,mr. dudley,16,327
1234,204311,100525,mrs. dudley,15,438
1235,204333,100528,j.d.,128,2880
1236,204334,100528,heather chandler,58,1027
1237,204335,100528,heather duke,46,794
1238,204336,100528,heather mcnamara,36,573
1239,204339,100528,veronica (v.o.),19,668
1240,204346,100529,mrs. steve,8,138
1241,204347,100529,mrs. collins,8,249
1242,204348,100529,miss waller,7,131
1243,204349,100529,miss stewart,5,137
1244,204350,100530,(v.o.),85,1699
1245,204362,100531,hammer (cont'd),37,801
1246,204365,100531,santa (cont'd),28,665
1247,204366,100531,mrs. carver,27,824
1248,204367,100531,tiny tim,21,395
1249,204371,100532,(pause),130,734
1250,204376,100532,(to moore),15,113
1251,204379,100533,malahide,51,2003
1252,204402,100535,(beat),17,358
1253,204409,100536,prudhoe,27,490
1254,204411,100536,2nd man,11,57
1255,204412,100536,female cenobite,9,119
1256,204438,100539,trevor (cont'd),16,381
1257,204441,100540,aibileen,136,1940
1258,204447,100540,minny (cont'd),40,679
1259,204455,100541,mr deng,26,438
1260,204456,100541,buñuel,24,338
1261,204457,100541,father hawkes,24,425
1262,204461,100542,(then),46,483
1263,204463,100542,max (cont'd),39,598
1264,204464,100542,julie (cont'd),38,418
1265,204470,100543,samantha (cont'd),26,728
1266,204471,100543,theodore (cont'd),22,727
1267,204474,100543,blind date,18,269
1268,204475,100543,text voice,17,280
1269,204481,100544,hesher (cont'd),43,1625
1270,204483,100544,nicole (cont'd),21,529
1271,204489,100545,rob (v.o.),33,1157
1272,204500,100546,dupont,31,277
1273,204501,100546,kahn,22,335
1274,204502,100546,mr. north,15,277
1275,204503,100547,duncan,5,111
1276,204504,100547,connor macleod,3,47
1277,204505,100547,connor,2,12
1278,204506,100547,jacob kase,2,53
1279,204507,100547,the ground shudders,1,74
1280,204508,100547,slow motion,1,16
1281,204509,100547,kase's severed head,1,24
1282,204510,100547,the surrounding bikers,1,35
1283,204511,100547,faith and kase,1,16
1284,204517,100548,big bob,35,436
1285,204518,100548,doug (cont'd),26,287
1286,204519,100548,bobby (cont'd),21,379
1287,204520,100548,brenda (cont'd),9,78
1288,204530,100550,alfred hitchcock,185,3516
1289,204533,100550,alma (cont'd),32,816
1290,204534,100550,whitfield cook,32,480
1291,204535,100550,janet leigh,26,496
1292,204536,100550,lew wasserman,18,290
1293,204537,100550,barney balaban,15,302
1294,204538,100550,vera miles,12,298
1295,204545,100551,kwaltz,26,733
1296,204546,100551,deep thought,26,342
1297,204551,100552,sebastian's voice,71,1634
1298,204556,100552,int. laboratory,10,221
1299,204561,100553,china doll,66,739
1300,204562,100553,sheriff pugh,38,646
1301,204571,100554,cocksucker jones,47,663
1302,204572,100554,pellit,20,484
1303,204573,100554,mrs. harken,16,138
1304,204588,100556,milton mead,26,482
1305,204591,100556,dr. morse,20,539
1306,204592,100556,mrs. cushing,20,551
1307,204600,100557,talley (cont'd),33,524
1308,204608,100558,adam (cont'd),27,477
1309,204609,100558,lou (cont'd),24,471
1310,204613,100559,paul (cont'd),87,948
1311,204614,100559,general bizimungu,45,458
1312,204626,100560,capt. spaulding,52,1132
1313,204630,100562,hiccup (cont'd),113,3090
1314,204634,100562,stoick (cont'd),34,578
1315,204635,100562,tuffnut,29,406
1316,204636,100562,gobber (cont'd),25,609
1317,204637,100562,snotlout,23,447
1318,204639,100563,hiccup (cont'd),79,2501
1319,204646,100563,ruffnut,23,358
1320,204655,100564,almond joy,16,433
1321,204658,100565,mussburger,99,2150
1322,204662,100565,narrator (v.o.),15,572
1323,204671,100566,lila (o.s.),15,166
1324,204672,100566,lila (v.o.),15,318
1325,204679,100567,(beat),28,477
1326,204680,100567,(on speakers),27,367
1327,204686,100568,(into walkie),47,645
1328,204687,100568,(headset),32,470
1329,204689,100568,(over walkie),20,218
1330,204690,100568,uprange,20,187
1331,204698,100569,(beat),13,208
1332,204699,100569,mogadorian commander,10,222
1333,204707,100570,sam (cont'd),25,656
1334,204709,100570,margaret brown,22,454
1335,204712,100571,steven (v.o.),51,1650
1336,204714,100571,kemple,36,421
1337,204715,100571,steven (cont'd),26,848
1338,204716,100571,phillip (o.s.),20,307
1339,204720,100572,sheriff storch,95,1467
1340,204724,100572,jennifer (cont'd),46,876
1341,204725,100572,johnny (cont'd),30,663
1342,204741,100574,nan,77,1921
1343,204744,100574,on matt,12,202
1344,204745,100574,group captain,8,67
1345,204750,100575,lt. bergin,21,328
1346,204754,100575,old man,11,144
1347,204765,100577,gov. morris,98,1596
1348,204771,100577,stephen (cont'd),14,220
1349,204776,100578,dr. parnassus,86,1356
1350,204777,100578,doctor parnassus,74,984
1351,204779,100578,mr nick,28,602
1352,204780,100578,tony (cont'd),24,883
1353,204799,100580,general miller,48,897
1354,204809,100582,bob (mr. incredible),149,0
1355,204812,100582,helen (elastigirl),94,0
1356,204821,100583,general grey,60,788
1357,204825,100583,nimziki,36,457
1358,204839,100585,shliemann,22,1664
1359,204843,100585,satipo,13,650
1360,204844,100585,belzig,13,673
1361,204847,100586,short round,67,2847
1362,204848,100586,chattar lal,32,569
1363,204849,100586,capt. blumburtt,19,374
1364,204852,100586,mola ram,12,625
1365,204858,100587,kezure,28,892
1366,204859,100587,int. tank,22,487
1367,204862,100587,gutterbuhg,14,544
1368,204863,100588,whitacre,341,6218
1369,204865,100588,whitacre (v.0.),94,3758
1370,204869,100588,whitacre (v.o.),33,1350
1371,204870,100588,terry wilson,27,485
1372,204873,100589,col landa,95,2572
1373,204874,100589,col.landa,77,1486
1374,204876,100589,lt.aldo,72,1729
1375,204877,100589,lt.hicox,63,1007
1376,204879,100589,major hellstrom,39,651
1377,204883,100591,mike wallace,74,1292
1378,204885,100591,don hewitt,24,380
1379,204886,100591,richard scruggs,22,440
1380,204887,100591,wigand (cont'd),17,474
1381,204888,100591,debbie deluca,16,180
1382,204894,100592,josh (cont'd),31,917
1383,204896,100592,elise (cont'd),24,805
1384,204897,100592,(beat),23,519
1385,204898,100592,renai (cont'd),23,438
1386,204904,100593,chief nyback,30,964
1387,204913,100594,cooper (cont'd),34,916
1388,204916,100594,brand (cont'd),23,677
1389,204921,100595,louis (v.o.),57,2054
1390,204924,100595,mortal woman,8,85
1391,204930,100596,chris (cont'd),30,771
1392,204933,100596,ron (cont'd),20,470
1393,204934,100596,carine (v.o.),16,1087
1394,204939,100597,lrrh,77,489
1395,204941,100597,c's prince,49,442
1396,204942,100597,baker (v.o.),35,1084
1397,204943,100597,jack's mother,26,310
1398,204965,100600,(pause),36,556
1399,204969,100600,bank teller,13,236
1400,204974,100601,(beat),44,836
1401,204982,100602,margaret (cont'd),48,1232
1402,204984,100602,denis (cont'd),23,406
1403,204985,100602,margaret (v.o.),12,188
1404,204986,100602,carol (cont'd),11,140
1405,204990,100603,merrick,90,2104
1406,204991,100603,ester,59,1338
1407,204992,100603,scheer,57,1177
1408,204993,100603,dr. sanger,55,1766
1409,204994,100603,diggs,44,1271
1410,204995,100603,crowne,41,933
1411,204996,100603,katherine,32,806
1412,204997,100603,tom,29,687
1413,204998,100604,will,148,2369
1414,204999,100604,richie,84,1493
1415,205000,100604,beverly,81,1047
1416,205001,100604,eddie,79,923
1417,205002,100604,ben,58,888
1418,205003,100604,mike,52,810
1419,205004,100604,stan,38,331
1420,205005,100604,travis,32,752
1421,205006,100604,leroy,22,405
1422,205007,100605,genres,1,1
1423,205008,100605,writers,1,1
1424,205009,100606,genres,1,1
1425,205013,100607,close shot,96,2156
1426,205015,100607,uncle billy,67,1170
1427,205017,100607,joseph's voice,44,577
1428,205032,100609,handsome rob,55,673
1429,205034,100609,half-ear,40,511
1430,205035,100609,john bridger,24,375
1431,205042,100610,waitress,45,577
1432,205044,100610,dr. gries,17,203
1433,205046,100610,dr. lorenson,11,71
1434,205054,100611,ordell (cont'd),34,865
1435,205067,100614,st john,81,1616
1436,205068,100614,rochester (cont'd),60,1588
1437,205069,100614,mrs fairfax,54,1164
1438,205070,100614,jane (cont'd),22,455
1439,205071,100614,mrs reed,21,376
1440,205076,100615,delongpre,102,1122
1441,205079,100615,kay-em 14,74,1052
1442,205082,100615,kkinsa,32,328
1443,205089,100616,denherder,11,329
1444,205103,100618,willenholly,68,1361
1445,205116,100619,blattis,16,287
1446,205122,100620,jennifer (cont'd),29,470
1447,205124,100620,needy v.o.,26,1021
1448,205125,100620,needy (cont'd),17,477
1449,205136,100621,jerry's voice,25,449
1450,205137,100622,michel dollé,257,4814
1451,205139,100622,berthe dollé,64,957
1452,205140,100622,raymond dollé,49,885
1453,205141,100622,le curé,33,674
1454,205142,100622,francis gouard,27,437
1455,205143,100622,georges dollé,20,376
1456,205144,100622,un gendarme,12,110
1457,205145,100622,renée dollé,10,164
1458,205148,100623,jim (v.o.),69,4495
1459,205155,100624,jimmy (o.c.),242,2231
1460,205157,100624,judy (o.c.),143,921
1461,205160,100624,uncle rodney,21,442
1462,205162,100624,buddy (o.c.),14,135
1463,205163,100624,dr. walters,13,125
1464,205167,100626,fade to:,29,0
1465,205170,100626,john (cont'd),21,315
1466,205173,100626,viggo (cont'd),15,400
1467,205174,100626,waitress,13,102
1468,205177,100627,murray franklin,32,878
1469,205180,100627,social worker,24,425
1470,205181,100627,det. garrity,12,272
1471,205182,100627,thomas wayne,11,257
1472,205189,100628,(x),36,224
1473,205192,100628,dredd(cont'd),20,388
1474,205200,100629,juno (v.o.),30,913
1475,205201,100629,ultrasound tech,11,93
1476,205217,100631,udesky,17,327
1477,205218,100631,grant (cont'd),15,305
1478,205226,100632,juttson,23,315
1479,205231,100633,cut:,75,0
1480,205232,100633,bizzlebek,30,496
1481,205236,100633,chief clerk,22,523
1482,205243,100634,parole officer,17,338
1483,205244,100634,int. lincoln,16,286
1484,205245,100634,attendant,10,115
1485,205246,100634,new angle,10,162
1486,205251,100636,taxi driver,28,762
1487,205262,100637,nic (cont'd),19,330
1488,205264,100637,paul (cont'd),16,210
1489,205271,100639,allen (v.o.),21,420
1490,205281,100640,cab driver,19,288
1491,205282,100640,bank manager,11,138
1492,205286,100641,englehorn,51,384
1493,205297,100642,cathy long,35,415
1494,205298,100642,young man,35,418
1495,205303,100643,cosmo lang,62,964
1496,205304,100643,winston churchill,57,885
1497,205308,100643,lionel (cont'd),28,495
1498,205309,100643,bertie (cont'd),21,646
1499,205310,100644,ronald fleury,173,2677
1500,205312,100644,grant sykes,42,865
1501,205313,100644,janet mayes,40,810
1502,205314,100644,adam leavitt,36,390
1503,205315,100644,sergeant haytham,19,333
1504,205316,100644,director grace,18,287
1505,205317,100644,damon schmidt,14,302
1506,205318,100644,elaine flowers,14,130
1507,205322,100646,bree (cont'd),42,899
1508,205325,100646,klute (cont'd),18,443
